管理都道府県・整備局,管理市区町村,公園名,公園種別,所在地都道府県名,所在地市区町村名,供用開始年,供用済面積（m2）,都市計画決定,備考,lat,lon,type
千葉県,市原市,堂坂公園,近隣公園,千葉県,市原市,2002,20000.0,決定,,35.53527,140.16949,small
千葉県,市原市,水の江公園,近隣公園,千葉県,市原市,2004,28770.0,決定,,35.53237662,140.19322238,small
千葉県,市原市,姉崎公園,地区公園（カントリーパーク）,千葉県,市原市,1968,40500.0,決定,,35.48958626,140.04362513,small
千葉県,市原市,養老川臨海公園,地区公園（カントリーパーク）,千葉県,市原市,1974,93581.0,未決定,,35.54155526,140.06424904,small
千葉県,市原市,八幡公園,地区公園（カントリーパーク）,千葉県,市原市,1988,50555.0,決定,,35.53003281,140.12283738,small
千葉県,市原市,国分寺中央公園,地区公園（カントリーパーク）,千葉県,市原市,1990,30053.0,決定,,35.49841489,140.11598839,small
千葉県,市原市,ちはら台公園,地区公園（カントリーパーク）,千葉県,市原市,2001,77004.0,決定,,35.53013112,140.17349936,small
千葉県,市原市,海保墓園,特殊公園（風致公園、動植物公園、歴史公園、墓園）,千葉県,市原市,1969,137461.0,未決定,,35.46504698,140.08292343,middle
千葉県,市原市,能満墓園,特殊公園（風致公園、動植物公園、歴史公園、墓園）,千葉県,市原市,1973,93396.0,決定,,35.5040778,140.13699708,small
千葉県,市原市,市原緑地運動公園,緩衝緑地,千葉県,市原市,1969,426709.0,未決定,,35.52775191,140.07037978,etc
千葉県,市原市,姉崎海岸緑地,都市緑地,千葉県,市原市,1974,12652.0,未決定,,35.48351645,140.04320154,etc
千葉県,市原市,千種海岸緑地,都市緑地,千葉県,市原市,1974,15678.0,未決定,,35.50421157,140.05206983,etc
千葉県,市原市,五井南海岸緑地,都市緑地,千葉県,市原市,1974,9100.0,未決定,,35.5299519,140.07195478,etc
千葉県,市原市,八幡海岸緑地,都市緑地,千葉県,市原市,1974,5281.0,未決定,,35.54667729,140.10035729,etc
千葉県,市原市,若宮第1号緑地,都市緑地,千葉県,市原市,1977,1073.0,未決定,,35.52909567,140.13811123,etc
千葉県,市原市,若宮第3号緑地,都市緑地,千葉県,市原市,1977,4983.0,未決定,,35.52373,140.13545,etc
千葉県,市原市,若宮第4号緑地,都市緑地,千葉県,市原市,1977,1333.0,未決定,,35.52448338,140.13345416,etc
千葉県,市原市,若宮第5号緑地,都市緑地,千葉県,市原市,1977,1241.0,未決定,,35.52542666,140.13015873,etc
千葉県,市原市,菊間緑地,都市緑地,千葉県,市原市,1978,124.0,未決定,,35.5355979,140.15060342,etc
千葉県,市原市,青葉台緑地,都市緑地,千葉県,市原市,1978,1114.0,未決定,,35.4704312,140.0519779,etc
千葉県,市原市,小松原緑地,都市緑地,千葉県,市原市,1980,131.0,未決定,,35.50260311,140.18458041,etc
千葉県,市原市,茶ノ木緑地,都市緑地,千葉県,市原市,1980,191.0,未決定,,35.470929,140.03817566,etc
千葉県,市原市,出津広場,都市緑地,千葉県,市原市,1980,1253.0,未決定,,35.51437283,140.0765465,etc
千葉県,市原市,大厩緑地,都市緑地,千葉県,市原市,1980,4102.0,未決定,,35.52376819,140.1589202,etc
千葉県,市原市,菊間第2緑地,都市緑地,千葉県,市原市,1981,1892.0,未決定,,35.54046259,140.14810675,etc
千葉県,市原市,やなぎ通り緑地,都市緑地,千葉県,市原市,1982,416.0,未決定,,35.44438991,140.04722693,etc
千葉県,市原市,桜台中央公園通り緑地,都市緑地,千葉県,市原市,1982,4506.0,未決定,,35.44384451,140.04922409,etc
千葉県,市原市,わんぱく公園通り緑地,都市緑地,千葉県,市原市,1982,1379.0,未決定,,35.44067595,140.0452318,etc
千葉県,市原市,ちびっこ公園通り緑地,都市緑地,千葉県,市原市,1982,1671.0,未決定,,35.43931277,140.04672555,etc
千葉県,市原市,有秋南小学校通り緑地,都市緑地,千葉県,市原市,1982,2669.0,未決定,,35.44223177,140.05033822,etc
千葉県,市原市,桜台緑地,都市緑地,千葉県,市原市,1982,52556.0,未決定,,35.4439717,140.04723717,etc
千葉県,市原市,不入斗緑地,都市緑地,千葉県,市原市,1982,1112.0,未決定,,35.45670153,140.05191535,etc
千葉県,市原市,椎津第1緑地,都市緑地,千葉県,市原市,1982,3472.0,決定,,35.47108048,140.0281847,etc
千葉県,市原市,椎津第2緑地,都市緑地,千葉県,市原市,1982,3333.0,決定,,35.47140669,140.02924886,etc
千葉県,市原市,辰巳弁天緑地,都市緑地,千葉県,市原市,1983,433.0,未決定,,35.52571461,140.14856516,etc
千葉県,市原市,青葉台東緑地,都市緑地,千葉県,市原市,1984,1415.0,未決定,,35.46598929,140.06081496,etc
千葉県,市原市,有秋広場,都市緑地,千葉県,市原市,1984,1211.0,未決定,,35.45156065,140.05215811,etc
千葉県,市原市,平田緑地,都市緑地,千葉県,市原市,1986,934.0,未決定,,35.50986253,140.08975015,etc
千葉県,市原市,菊間第3緑地,都市緑地,千葉県,市原市,1986,1091.0,未決定,,35.53909753,140.1496375,etc
千葉県,市原市,菊間第4緑地,都市緑地,千葉県,市原市,1986,1937.0,未決定,,35.53795998,140.15272355,etc
千葉県,市原市,菊間第5緑地,都市緑地,千葉県,市原市,1986,1091.0,未決定,,35.53687597,140.15178873,etc
千葉県,市原市,菊間第6緑地,都市緑地,千葉県,市原市,1986,91.0,未決定,,35.53767225,140.14912998,etc
千葉県,市原市,菊間第9緑地,都市緑地,千葉県,市原市,1986,202.0,未決定,,35.53502578,140.14787141,etc
千葉県,市原市,菊間第10緑地,都市緑地,千葉県,市原市,1986,389.0,未決定,,35.53449046,140.14788164,etc
千葉県,市原市,菊間第11緑地,都市緑地,千葉県,市原市,1986,3535.0,未決定,,35.53247884,140.14599635,etc
千葉県,市原市,萩ノ台緑地,都市緑地,千葉県,市原市,1987,190.0,未決定,,35.53824604,140.21147512,etc
千葉県,市原市,八幡海岸第2号緑地,都市緑地,千葉県,市原市,1988,1411.0,未決定,,35.54076918,140.11499733,etc
千葉県,市原市,上八幡緑地,都市緑地,千葉県,市原市,1990,542.0,決定,,35.53586384,140.11033393,etc
千葉県,市原市,泉台中央緑地,都市緑地,千葉県,市原市,1993,11372.0,未決定,,35.45425514,140.07227509,etc
千葉県,市原市,国分寺台1号緑地,都市緑地,千葉県,市原市,2001,2403.0,未決定,,35.50384751,140.1229777,etc
千葉県,市原市,国分寺台2号緑地,都市緑地,千葉県,市原市,2001,509.0,未決定,,35.49013744,140.11966501,etc
千葉県,市原市,国分寺台3号緑地,都市緑地,千葉県,市原市,2001,749.0,未決定,,35.49526,140.10812,etc
千葉県,市原市,国分寺台4号緑地,都市緑地,千葉県,市原市,2001,258.0,未決定,,35.4945478,140.10867705,etc
千葉県,市原市,泉台1号緑地,都市緑地,千葉県,市原市,2001,25207.0,未決定,,35.45795953,140.0678744,etc
千葉県,市原市,泉台2号緑地,都市緑地,千葉県,市原市,2001,27659.0,未決定,,35.4569799,140.07001581,etc
千葉県,市原市,泉台3号緑地,都市緑地,千葉県,市原市,2001,9774.0,未決定,,35.45350006,140.07616742,etc
千葉県,市原市,泉台4号緑地,都市緑地,千葉県,市原市,2001,8714.0,未決定,,35.45443179,140.06822803,etc
千葉県,市原市,泉台5号緑地,都市緑地,千葉県,市原市,2001,4906.0,未決定,,35.45348428,140.06719334,etc
千葉県,市原市,泉台6号緑地,都市緑地,千葉県,市原市,2001,278.0,未決定,,35.45568579,140.07244437,etc
千葉県,市原市,泉台7号緑地,都市緑地,千葉県,市原市,2001,601.0,未決定,,35.45173165,140.06726223,etc
千葉県,市原市,岩崎川幅1号緑地,都市緑地,千葉県,市原市,2002,94.0,未決定,,35.52415448,140.0726646,etc
千葉県,市原市,岩崎川幅2号緑地,都市緑地,千葉県,市原市,2002,201.0,未決定,,35.52433263,140.07373334,etc
千葉県,市原市,谷島野緑地,都市緑地,千葉県,市原市,2003,240.0,未決定,,35.50326255,140.06988756,etc
千葉県,市原市,天神台緑地,都市緑地,千葉県,市原市,2003,1695.0,未決定,,35.5342315,140.16482053,etc
千葉県,市原市,まきぞの自然公園,都市緑地,千葉県,市原市,2003,33445.0,決定,,35.52413394,140.17706801,etc
千葉県,市原市,宮ノ前緑地,都市緑地,千葉県,市原市,2006,210.0,未決定,,35.50637168,140.06988435,etc
千葉県,市原市,川田緑地,都市緑地,千葉県,市原市,2007,115.0,未決定,,35.50531916,140.07382342,etc
千葉県,市原市,菊間なかよし緑地,都市緑地,千葉県,市原市,2008,206.0,未決定,,35.53544324,140.13082914,etc
千葉県,市原市,五所緑地,都市緑地,千葉県,市原市,2008,252.0,未決定,,35.53244582,140.11399747,etc
千葉県,市原市,北五井緑道,緑道,千葉県,市原市,1982,118715.0,未決定,,35.51414205,140.10373306,etc
千葉県,流山市,東深井１号公園,街区公園,千葉県,流山市,1968,1061.0,決定,,35.91129953,139.91232969,small
千葉県,流山市,東深井２号公園,街区公園,千葉県,流山市,1968,1434.0,決定,,35.91479588,139.91989243,small
千葉県,流山市,東深井３号公園,街区公園,千葉県,流山市,1968,503.0,決定,,35.91618165,139.91585588,small
千葉県,流山市,東深井４号公園,街区公園,千葉県,流山市,1980,182.0,未決定,,35.90930945,139.91678466,small
千葉県,流山市,東急１号公園,街区公園,千葉県,流山市,1966,1524.0,決定,,35.91052062,139.91329533,small
千葉県,流山市,東急２号公園,街区公園,千葉県,流山市,1966,423.0,未決定,,35.90903568,139.91181779,small
千葉県,流山市,平方１号公園,街区公園,千葉県,流山市,1971,545.0,未決定,,35.90532561,139.89755323,small
千葉県,流山市,平方２号公園,街区公園,千葉県,流山市,1971,370.0,未決定,,35.90601393,139.89533976,small
千葉県,流山市,平方３号公園,街区公園,千葉県,流山市,1980,533.0,未決定,,35.89991189,139.89974892,small
千葉県,流山市,平方４号公園,街区公園,千葉県,流山市,1980,555.0,未決定,,35.89948643,139.89701645,small
千葉県,流山市,こうのす台１号公園,街区公園,千葉県,流山市,1977,209.0,未決定,,35.9043367,139.91642242,small
千葉県,流山市,こうのす台２号公園,街区公園,千葉県,流山市,1977,217.0,未決定,,35.90482342,139.91761742,small
千葉県,流山市,江戸川台１号公園,街区公園,千葉県,流山市,1964,877.0,決定,,35.89976138,139.90817552,small
千葉県,流山市,江戸川台２号公園,街区公園,千葉県,流山市,1964,1677.0,決定,,35.89937098,139.91078352,small
千葉県,流山市,江戸川台３号公園,街区公園,千葉県,流山市,1964,2869.0,決定,,35.90088109,139.91014325,small
千葉県,流山市,江戸川台４号公園,街区公園,千葉県,流山市,1964,1474.0,決定,,35.90347344,139.91037309,small
千葉県,流山市,江戸川台５号公園,街区公園,千葉県,流山市,1964,860.0,決定,,35.90406597,139.90861137,small
千葉県,流山市,江戸川台６号公園,街区公園,千葉県,流山市,1964,798.0,未決定,,35.89936,139.91177,small
千葉県,流山市,江戸川台７号公園,街区公園,千葉県,流山市,1964,5731.0,決定,,35.90325951,139.91226105,small
千葉県,流山市,江戸川台８号公園,街区公園,千葉県,流山市,1964,431.0,未決定,,35.89934456,139.91363839,small
千葉県,流山市,江戸川台９号公園,街区公園,千葉県,流山市,1964,2053.0,決定,,35.90081327,139.91546006,small
千葉県,流山市,江戸川台１０号公園,街区公園,千葉県,流山市,1964,1688.0,決定,,35.89652694,139.9124088,small
千葉県,流山市,江戸川台１１号公園,街区公園,千葉県,流山市,1964,2051.0,決定,,35.8947872,139.91282372,small
千葉県,流山市,江戸川台１２号公園,街区公園,千葉県,流山市,1964,1365.0,決定,,35.89504658,139.90995181,small
千葉県,流山市,江戸川台１３号公園,街区公園,千葉県,流山市,1964,580.0,決定,,35.89499337,139.90824051,small
千葉県,流山市,江戸川台１４号公園,街区公園,千葉県,流山市,1964,8257.0,決定,,35.90464133,139.91397827,small
千葉県,流山市,江戸川台１５号公園,街区公園,千葉県,流山市,1964,1240.0,決定,,35.89258053,139.90759957,small
千葉県,流山市,江戸川台１６号公園,街区公園,千葉県,流山市,1967,1519.0,決定,,35.89189757,139.91831596,small
千葉県,流山市,富士見台１号公園,街区公園,千葉県,流山市,1969,1802.0,決定,,35.8907256,139.90841946,small
千葉県,流山市,富士見台２号公園,街区公園,千葉県,流山市,1969,751.0,未決定,,35.89038083,139.90215318,small
千葉県,流山市,富士見台３号公園,街区公園,千葉県,流山市,1969,274.0,未決定,,35.89237198,139.90332424,small
千葉県,流山市,北１号公園,街区公園,千葉県,流山市,1972,942.0,決定,,35.89162105,139.89946118,small
千葉県,流山市,北２号公園,街区公園,千葉県,流山市,1972,639.0,未決定,,35.89115354,139.89802024,small
千葉県,流山市,北３号公園,街区公園,千葉県,流山市,1972,661.0,未決定,,35.89026594,139.8999267,small
千葉県,流山市,若葉第１号公園,街区公園,千葉県,流山市,1968,579.0,決定,,35.88237724,139.90976958,small
千葉県,流山市,若葉台２号公園,街区公園,千葉県,流山市,1968,505.0,決定,,35.88096416,139.9074018,small
千葉県,流山市,若葉第３号公園,街区公園,千葉県,流山市,1968,603.0,未決定,,35.87997141,139.90917297,small
千葉県,流山市,若葉台４号公園,街区公園,千葉県,流山市,1968,229.0,未決定,,35.88361287,139.91110658,small
千葉県,流山市,初石１号公園,街区公園,千葉県,流山市,1968,3422.0,決定,,35.88837235,139.92091283,small
千葉県,流山市,初石３号公園,街区公園,千葉県,流山市,1968,439.0,未決定,,35.88425735,139.92213225,small
千葉県,流山市,初石４号公園,街区公園,千葉県,流山市,1968,357.0,未決定,,35.88564576,139.92221864,small
千葉県,流山市,初石５号公園,街区公園,千葉県,流山市,1970,1348.0,決定,,35.87693327,139.9142311,small
千葉県,流山市,初石６号公園,街区公園,千葉県,流山市,1970,1022.0,決定,,35.87883349,139.91526537,small
千葉県,流山市,初石７号公園,街区公園,千葉県,流山市,1978,608.0,決定,,35.89097697,139.91232416,small
千葉県,流山市,青田１号公園,街区公園,千葉県,流山市,1980,437.0,未決定,,35.89842666,139.92511998,small
千葉県,流山市,青田２号公園,街区公園,千葉県,流山市,1977,232.0,未決定,,35.89772385,139.92629237,small
千葉県,流山市,駒木台１号公園,街区公園,千葉県,流山市,1983,1186.0,未決定,,35.89401377,139.92846403,small
千葉県,流山市,駒木台２号公園,街区公園,千葉県,流山市,1982,1430.0,未決定,,35.89500166,139.92978704,small
千葉県,流山市,駒木１号公園,街区公園,千葉県,流山市,1968,464.0,未決定,,35.8840497,139.94038775,small
