行政区域コード,公共施設大分類,公共施設小分類,学校分類,名称,所在地,管理者コード,lat,lon
10208,16,16004,高等学校,渋川青翠高等学校,折原3912-1,2.0,36.504206,138.981429
10208,16,16010,特別支援学校,榛名養護学校,折原3641-2,2.0,36.493427,138.948369
10208,16,16010,特別支援学校,赤城養護学校小児医療センター分校,北橘町下箱田779,2.0,36.459454,139.045892
10209,16,16001,小学校,鬼石小学校,鬼石439,3.0,36.158354,139.05551
10209,16,16001,小学校,鬼石北小学校,浄法寺842,3.0,36.187962,139.059453
10209,16,16001,小学校,小野小学校,森541,3.0,36.278229,139.075338
10209,16,16001,小学校,神流小学校,下戸塚190,3.0,36.258427,139.095364
10209,16,16001,小学校,藤岡第一小学校,藤岡1848-2,3.0,36.241955,139.074727
10209,16,16001,小学校,藤岡第二小学校,藤岡991,3.0,36.253287,139.073422
10209,16,16001,小学校,日野小学校,金井658,3.0,36.212125,139.023345
10209,16,16001,小学校,美九里西小学校,三本木769,3.0,36.206932,139.05698
10209,16,16001,小学校,美九里東小学校,本郷2067,3.0,36.222291,139.075922
10209,16,16001,小学校,美土里小学校,下大塚222,3.0,36.255398,139.052424
10209,16,16001,小学校,平井小学校,緑埜388,3.0,36.238288,139.035454
10209,16,16002,中学校,鬼石中学校,鬼石235-1,3.0,36.159715,139.061703
10209,16,16002,中学校,小野中学校,立石407,3.0,36.274758,139.080338
10209,16,16002,中学校,西中学校,上大塚639,3.0,36.238317,139.050369
10209,16,16002,中学校,東中学校,本郷786,3.0,36.233206,139.076505
10209,16,16002,中学校,北中学校,下栗須283-2,3.0,36.258454,139.082421
10209,16,16004,高等学校,藤岡工業高等学校,下戸塚47-2,2.0,36.25551,139.089448
10209,16,16004,高等学校,藤岡中央高等学校,中栗須909,2.0,36.26867397829567,139.08030893869193
10209,16,16004,高等学校,藤岡北高等学校,篠塚90,2.0,36.257953,139.066256
10209,16,16010,特別支援学校,赤城養護学校藤岡総合病院分教室,藤岡942-1,2.0,36.253162,139.076138
10210,16,16001,小学校,一ノ宮小学校,一ノ宮16-1,3.0,36.24888316890798,138.85558995566365
10210,16,16001,小学校,額部小学校,南後箇275,3.0,36.234269964012846,138.8679087268783
10210,16,16001,小学校,吉田小学校,南蛇井275,3.0,36.23787,138.815198
10210,16,16001,小学校,高瀬小学校,中高瀬761,3.0,36.245647,138.878914
10210,16,16001,小学校,高田小学校,妙義町下高田1552-1,3.0,36.277690482563834,138.82765223207477
10210,16,16001,小学校,黒岩小学校,下黒岩1870-1,3.0,36.281255,138.883273
10210,16,16001,小学校,小野小学校,相野田711-2,3.0,36.28599673803117,138.92154692829897
10210,16,16001,小学校,西小学校,七日市1073-1,3.0,36.255785,138.879885
10210,16,16001,小学校,丹生小学校,上丹生3,3.0,36.261367,138.823585
10210,16,16001,小学校,富岡小学校,富岡1359,3.0,36.258951,138.894634
10210,16,16001,小学校,妙義小学校,妙義町諸戸150,3.0,36.289643,138.778381
10210,16,16002,中学校,西中学校,宮崎20,3.0,36.248842,138.841362
10210,16,16002,中学校,東中学校,富岡864,3.0,36.255479,138.898717
10210,16,16002,中学校,南中学校,中高瀬1118,3.0,36.242481,138.877831
10210,16,16002,中学校,富岡中学校,七日市1116-1,3.0,36.25536,138.883744
10210,16,16002,中学校,北中学校,相野田636,3.0,36.289088,138.923575
10210,16,16002,中学校,妙義中学校,妙義町中里218,3.0,36.292377,138.800743
10210,16,16004,高等学校,富岡高等学校,七日市1425-1,2.0,36.256535,138.874497
10210,16,16004,高等学校,富岡実業高等学校,富岡451,2.0,36.250897,138.89669
10210,16,16004,高等学校,富岡東高等学校,富岡118-6,2.0,36.253896,138.894051
10211,16,16001,小学校,安中小学校,安中3-10-43,3.0,36.329945,138.895853
10211,16,16001,小学校,磯部小学校,磯部4-12-8,3.0,36.30503,138.863857
10211,16,16001,小学校,碓東小学校,岩井62,3.0,36.330946,138.927017
10211,16,16001,小学校,臼井小学校,松井田町五料2196,3.0,36.326966,138.755871
10211,16,16001,小学校,九十九小学校,松井田町下増田446,3.0,36.32536,138.815827
10211,16,16001,小学校,原市小学校,原市1-10-23,3.0,36.315168,138.85844
10211,16,16001,小学校,後閑小学校,下後閑1999-1,3.0,36.327305,138.841941
10211,16,16001,小学校,細野小学校,松井田町新井365,3.0,36.347016,138.778573
10211,16,16001,小学校,秋間小学校,東上秋間1833,3.0,36.352858,138.854383
10211,16,16001,小学校,松井田小学校,松井田町松井田953,3.0,36.315985,138.798984
10211,16,16001,小学校,西横野小学校,松井田町二軒在家887,3.0,36.29970659216642,138.81262791461674
10211,16,16001,小学校,東横野小学校,鷺宮3139-2,3.0,36.29882103345895,138.8796090733457
10211,16,16002,中学校,松井田東中学校,松井田町新堀236-16,3.0,36.315527,138.791919
10211,16,16002,中学校,松井田南中学校,松井田町八城甲481,3.0,36.303751,138.807752
10211,16,16002,中学校,松井田北中学校,松井田町上増田3602-1,3.0,36.346997,138.780363
10211,16,16002,中学校,新島学園中学校,安中3702,4.0,36.325474,138.900964
10211,16,16002,中学校,第一中学校,安中5-8-1,3.0,36.336417,138.904824
10211,16,16002,中学校,第二中学校,原市2245-2,3.0,36.31467403306076,138.8564204745424
10211,16,16004,高等学校,松井田高等学校,松井田町松井田803-1,2.0,36.313729,138.804794
10211,16,16004,高等学校,新島学園高等学校,安中3702,4.0,36.325752,138.900464
10211,16,99999,高等学校,安中総合学園高等学校,安中1-2-8,2.0,36.32131708773521,138.88085096224248
10212,16,16001,小学校,あずま小学校,東町神戸10,3.0,36.53802,139.351949
10212,16,16001,小学校,笠懸小学校,笠懸町鹿346,3.0,36.39242,139.281208
10212,16,16001,小学校,笠懸東小学校,笠懸町阿左美1010,3.0,36.384349,139.308012
10212,16,16001,小学校,笠懸北小学校,笠懸町阿左美3730,3.0,36.404442,139.290973
10212,16,16001,小学校,大間々東小学校,大間々町大間々456-1,3.0,36.41924,139.284772
10212,16,16001,小学校,大間々南小学校,大間々町大間々884,3.0,36.42818,139.272615
10212,16,16001,小学校,大間々北小学校,大間々町桐原653,3.0,36.441546,139.27447
10212,16,16001,小学校,福岡中央小学校,大間々町浅原1500-2,3.0,36.459816000000004,139.291166
10212,16,16002,中学校,笠懸中学校,笠懸町鹿362-1,3.0,36.391162,139.281306
10212,16,16002,中学校,笠懸南中学校,笠懸町阿左美829,3.0,36.388298,139.293365
10212,16,16002,中学校,大間々中学校,大間々町桐原217,3.0,36.436208,139.271394
10212,16,16002,中学校,大間々東中学校,大間々町大間々1829-1,3.0,36.421714,139.282819
10212,16,16002,中学校,東中学校,東町神戸47,3.0,36.536501,139.351949
10212,16,16004,高等学校,大間々高等学校,大間々町桐原193-1,2.0,36.433821,139.27115
10212,16,16006,短期大学,桐生大学短期大学部,笠懸町阿左美606-7,4.0,36.37884211728246,139.29549531035462
10212,16,99999,大学,桐生大学,笠懸町阿左美606-7,4.0,36.378645975609416,139.29633312971967
10212,16,16010,特別支援学校,渡良瀬養護学校,笠懸町鹿2812,2.0,36.407209,139.275604
10344,16,16001,小学校,南小学校,広馬場1142,3.0,36.426768,138.975592
10344,16,16001,小学校,北小学校,山子田1261,3.0,36.441628,138.980924
10344,16,16002,中学校,榛東中学校,新井598-1,3.0,36.433767,138.976119
10345,16,16001,小学校,駒寄小学校,漆原1016,3.0,36.438768,139.025087
10345,16,16001,小学校,明治小学校,北下433,3.0,36.446766,139.000116
10345,16,16002,中学校,吉岡中学校,南下1383-2,3.0,36.444739,139.008838
10366,16,16001,小学校,上野小学校,新羽32,3.0,36.084943,138.785736
10366,16,16002,中学校,上野中学校,楢原113,3.0,36.088969,138.738989
10367,16,16001,小学校,万場小学校,万場甲84,3.0,36.116228,138.914851
10367,16,16002,中学校,中里中学校,神ケ原422,3.0,36.092304,138.828454
10367,16,16004,高等学校,万場高等学校,生利1549-1,2.0,36.115636,138.926498
10382,16,16001,小学校,下仁田小学校,下仁田73,3.0,36.212567,138.780814
10382,16,16002,中学校,下仁田中学校,下仁田26,3.0,36.213844,138.780036
10382,16,16004,高等学校,下仁田高等学校,下仁田550-1,2.0,36.210178,138.793618
10383,16,16001,小学校,南牧小学校,千原419-1,3.0,36.174682,138.735847
10383,16,16002,中学校,南牧中学校,大日向1045,3.0,36.158234,138.708179
10384,16,16001,小学校,小幡小学校,小幡846,3.0,36.231649,138.917716
10384,16,16001,小学校,新屋小学校,天引38-1,3.0,36.249064,138.950213
10384,16,16001,小学校,福島小学校,福島939-1,3.0,36.25622999990126,138.92297849151407
10384,16,16002,中学校,第一中学校,小川328-1,3.0,36.250952,138.93452
10384,16,16002,中学校,第二中学校,小幡684-1,3.0,36.228594,138.916077
10421,16,16001,小学校,六合小学校,小雨599,3.0,36.597187,138.626895
10421,16,16001,小学校,沢田小学校,下沢渡964-1,3.0,36.609605,138.792406
10421,16,16001,小学校,中之条小学校,伊勢町1035-1,3.0,36.58872,138.851568
10421,16,16001,小学校,名久田小学校,平2138,3.0,36.606136,138.877816
10421,16,16002,中学校,西中学校,下沢渡575,3.0,36.614827,138.795656
10421,16,16002,中学校,中之条中学校,中之条町1395-1,3.0,36.600807,138.84511
10421,16,16002,中学校,白根開善学校中等部,入山1-1,4.0,36.6636,138.612952
10421,16,16002,中学校,六合中学校,生須543-1,3.0,36.604154931063505,138.63878956650453
10421,16,16004,高等学校,中之条高等学校,中之条町1303,2.0,36.591747,138.847402
10421,16,16004,高等学校,白根開善学校高等部,入山1-1,4.0,36.6636,138.612952
10424,16,16001,小学校,応桑小学校,応桑20-2,3.0,36.510834,138.596068
10424,16,16001,小学校,第一小学校,林1394-5,3.0,36.545428,138.675499
10424,16,16001,小学校,中央小学校,大津4,3.0,36.554219,138.626953
10424,16,16001,小学校,北軽井沢小学校,北軽井沢1924,3.0,36.461784,138.593098
10424,16,16002,中学校,西中学校,応桑1543-310,3.0,36.502724,138.588736
10424,16,16002,中学校,東中学校,長野原1110-1,3.0,36.54882400002239,138.6556493311404
10424,16,16004,高等学校,長野原高等学校,与喜屋21-1,2.0,36.551387,138.631619
10425,16,16001,小学校,干俣小学校,干俣1313,3.0,36.535163,138.506019
10425,16,16001,小学校,西小学校,大前甲805,3.0,36.511721,138.515297
10425,16,16001,小学校,田代小学校,田代438,3.0,36.489444,138.45908
10425,16,16002,中学校,嬬恋中学校,大笹1654-2,3.0,36.507249,138.513436
10425,16,16004,高等学校,嬬恋高等学校,三原482-1,2.0,36.535525,138.551098
10426,16,16001,小学校,草津小学校,草津3-1,3.0,36.616795,138.590287
10426,16,16002,中学校,草津中学校,草津464-27,3.0,36.6201,138.590425
10428,16,16001,小学校,高山小学校,中山2795,3.0,36.621553,138.947032
10428,16,16002,中学校,高山中学校,中山3750-1,3.0,36.62699525347181,138.94546513682315
10429,16,16001,小学校,岩島小学校,岩下46,3.0,36.554667,138.771744
10429,16,16001,小学校,原町小学校,原町789,3.0,36.576776,138.826849
10429,16,16001,小学校,坂上小学校,本宿401-1,3.0,36.50981,138.75247
10429,16,16001,小学校,太田小学校,植栗1104,3.0,36.574778,138.864207
10429,16,16001,小学校,東小学校,箱島1596-1,3.0,36.54513,138.921228
10429,16,16002,中学校,岩島中学校,岩下1887,3.0,36.556417,138.773827
10429,16,16002,中学校,原町中学校,原町2693,3.0,36.578693,138.827571
10429,16,16002,中学校,坂上中学校,本宿389,3.0,36.510671,138.753719
10429,16,16002,中学校,太田中学校,植栗1174-1,3.0,36.573306,138.86504
10429,16,16002,中学校,東中学校,箱島1690,3.0,36.548449,138.919202
10429,16,16004,高等学校,吾妻高等学校,原町192,2.0,36.575026,138.829793
10443,16,16001,小学校,武尊根小学校,摺渕307,3.0,36.736739,139.218889
10443,16,16001,小学校,片品小学校,鎌田3952,3.0,36.772541,139.227109
10443,16,16001,小学校,片品南小学校,花咲2118,3.0,36.751626,139.189892
10443,16,16001,小学校,片品北小学校,土出1957,3.0,36.812036,139.238912
10443,16,16002,中学校,片品中学校,鎌田4480,3.0,36.772235,139.239552
10444,16,16001,小学校,川場小学校,谷地2402,3.0,36.695519,139.106625
10444,16,16002,中学校,川場中学校,谷地2494,3.0,36.697519,139.110292
10448,16,16001,小学校,大河原小学校,糸井5455-354,3.0,36.619694,139.115044
10448,16,16001,小学校,東小学校,糸井1287,3.0,36.643516,139.075557
10448,16,16001,小学校,南小学校,川額123,3.0,36.61551115147781,139.04652968254194
10448,16,16002,中学校,昭和中学校,橡久保488-1,3.0,36.627498,139.058827
10449,16,16001,小学校,月夜野北小学校,上牧880,3.0,36.72843,138.981386
10449,16,16001,小学校,古馬牧小学校,後閑1064,3.0,36.683074,139.000274
10449,16,16001,小学校,新治小学校,新巻208,3.0,36.68424,138.934725
10449,16,16001,小学校,水上小学校,湯原968,3.0,36.766814,138.968192
10449,16,16001,小学校,桃野小学校,月夜野583,3.0,36.684657,138.987192
10449,16,16001,小学校,藤原小学校,藤原3491,3.0,36.837169,139.060513
10449,16,16002,中学校,月夜野中学校,月夜野80,3.0,36.679491,138.991053
10449,16,16002,中学校,新治中学校,布施238,3.0,36.689906,138.924448
10449,16,16002,中学校,水上中学校,湯原222,3.0,36.775813,138.964831
10449,16,16002,中学校,藤原中学校,藤原3491,3.0,36.837169,139.060513
10449,16,16004,高等学校,利根商業高等学校,月夜野591,4.0,36.685268,138.98772
10464,16,16001,小学校,玉村小学校,下新田99-1,3.0,36.304674,139.110666
10464,16,16001,小学校,芝根小学校,飯倉39,3.0,36.292426,139.152745
10464,16,16001,小学校,上陽小学校,樋越921-1,3.0,36.321978,139.124386
10464,16,16001,小学校,中央小学校,福島401,3.0,36.305396,139.124664
10464,16,16001,小学校,南小学校,角渕5011,3.0,36.29273,139.115
10464,16,16002,中学校,玉村中学校,福島913,3.0,36.311812,139.127581
10464,16,16002,中学校,南中学校,上之手1748,3.0,36.298702,139.122609
10464,16,16004,高等学校,玉村高等学校,与六分14,2.0,36.305007,139.106278
10464,16,16007,大学,群馬県立女子大学,上之手1395-1,2.0,36.297146,139.112555
10521,16,16001,小学校,西小学校,岩田971,3.0,36.224721,139.598483
10521,16,16001,小学校,東小学校,海老瀬4822,3.0,36.224556,139.652005
10521,16,16001,小学校,南小学校,大高嶋1696,3.0,36.205555,139.619953
10521,16,16001,小学校,北小学校,西岡395,3.0,36.260801,139.620563
10521,16,16002,中学校,板倉中学校,板倉2770,3.0,36.228859,139.60101
10521,16,16004,高等学校,板倉高等学校,板倉2406-2,2.0,36.223332,139.60551
10521,16,16007,大学,東洋大学,泉野1-1-1,4.0,36.222133,139.635673
10522,16,16001,小学校,明和西小学校,川俣26,3.0,36.200833,139.513269
10522,16,16001,小学校,明和東小学校,千津井293,3.0,36.211139,139.561681
10522,16,16002,中学校,明和中学校,新里298-1,3.0,36.208749,139.536711
10522,16,16004,高等学校,館林商工高等学校,南大島660,2.0,36.215721,139.535349
10523,16,16001,小学校,西小学校,赤岩1755,3.0,36.2163,139.439415
10523,16,16001,小学校,東小学校,上五箇316,3.0,36.199414,139.465496
10523,16,16002,中学校,千代田中学校,赤岩1920,3.0,36.216217,139.443776
10524,16,16001,小学校,西小学校,古氷106-1,3.0,36.259822,139.396083
10524,16,16001,小学校,東小学校,朝日3-7-1,3.0,36.255296,139.424665
10524,16,16001,小学校,南小学校,仙石2-1-1,3.0,36.242991,139.401028
10524,16,16001,小学校,北小学校,城之内1-21-1,3.0,36.258851,139.413443
10524,16,16002,中学校,西中学校,寄木戸533,3.0,36.252073,139.391918
10524,16,16002,中学校,南中学校,吉田2465,3.0,36.245602,139.407667
10524,16,16002,中学校,北中学校,城之内2-24-1,3.0,36.261045,139.412888
10524,16,16004,高等学校,西邑楽高等学校,朝日2-3-1,2.0,36.252602,139.428776
10524,16,16004,高等学校,大泉高等学校,北小泉2-16-1,2.0,36.268737,139.41992
10525,16,16001,小学校,高島小学校,藤川379,3.0,36.273739,139.453661
10525,16,16001,小学校,中野小学校,中野3021,3.0,36.264407,139.46691
10525,16,16001,小学校,中野東小学校,明野51,3.0,36.258991,139.477465
10525,16,16001,小学校,長柄小学校,篠塚1278,3.0,36.240076,139.458912
10525,16,16002,中学校,邑楽中学校,中野2371,3.0,36.254547,139.457411
10525,16,16002,中学校,邑楽南中学校,篠塚1445,3.0,36.242076,139.462106
13101,16,16001,小学校,お茶の水小学校,猿楽町1-1-1,3.0,35.697347,139.760433
